0.44641,0.46511,0.49472,-0.27584,1.5052,0.31549,-2.0637,0.66407,-0.039969,0.32229,-0.81694,-0.19056,-0.48903,0.26014,3.8417,0.14823,0.17973,-3.2612,3.0559,-0.17567,-0.28431,2.3544,-0.38289,-1.1517,-0.21558,0.97384,-0.50465,-0.10589,-0.16873,0.61341,4.2714,-0.4548,2.2432,-2.3709,-0.34124,0.64076,-0.1455,-0.37183,-0.30704,0.57511,-0.27062,-0.81964,-0.41458,-0.053999,-0.0071281,-0.085511,0.21101,2.6325,0.62351,-3.4186,-0.56221,-0.1042,-0.36525,-0.83262,0.30464,0.22787,-0.49802,-0.71114,0.83074,-0.079689,-0.14917,0.36831,-0.18631,0.048886,1
0.42661,0.48595,0.50056,-0.19076,1.8707,0.25769,-2.8065,0.79497,-0.11113,0.37663,-0.95149,-0.074989,-0.59284,0.38457,4.5027,0.22445,0.10981,-3.9383,3.5449,-0.2539,-0.36617,2.8473,-0.52791,-1.3214,-0.32003,1.027,-0.62446,-0.20132,-0.19072,0.72219,4.7971,-0.49046,2.9236,-2.8439,-0.63397,0.66415,-0.094565,-0.37176,-0.40092,0.6834,-0.28328,-0.77618,-0.63674,-0.11294,-0.15749,-0.18604,0.48331,3.3083,0.66368,-3.873,-0.6858,-0.01417,-0.41783,-0.85935,0.44323,0.34239,-0.28489,-0.83315,0.89095,-0.026647,-0.54336,0.49207,-0.17285,-0.014589,1
0.29941,0.42679,0.52641,-0.19002,1.7189,0.36416,-2.2824,0.74437,-0.061267,0.34788,-0.81556,-0.22089,-0.33851,0.37179,3.8727,0.14785,0.13627,-3.4279,3.3122,-0.28787,-0.36049,2.6862,-0.34323,-1.2176,-0.31124,1.1121,-0.54107,-0.13256,-0.22804,0.76092,4.5318,-0.42514,2.3751,-2.5954,-0.65278,0.66447,-0.076139,-0.45004,-0.30463,0.4279,-0.15099,-0.70839,-0.45877,-0.079128,0.073914,-0.16652,0.34828,2.9719,0.58654,-3.7776,-0.48474,-0.017143,-0.29383,-0.78663,0.36872,0.26759,-0.45394,-0.64839,0.93546,-0.08249,-0.30762,0.39845,-0.25399,-0.092591,1
0.45899,0.4275,0.36211,-0.26297,1.509,0.36318,-1.7534,0.63973,-0.0035202,0.26616,-0.69714,-0.096763,-0.47291,0.26897,3.6171,0.11097,0.051136,-3.0436,2.804,-0.14481,-0.29664,2.1579,-0.37776,-1.188,-0.21655,1.0066,-0.49581,-0.20274,-0.19048,0.57519,3.9394,-0.444,2.0186,-2.0742,-0.34782,0.61063,-0.031354,-0.36407,-0.3088,0.53471,-0.11413,-0.79484,-0.42566,-0.071464,0.029681,-0.10203,0.18124,2.5207,0.58572,-3.1281,-0.49162,-0.15977,-0.18776,-0.89195,0.23192,0.27762,-0.46226,-0.60937,0.78837,-0.12197,-0.16141,0.24874,-0.22451,-0.04877,1
0.36113,0.51986,0.64062,-0.18117,1.5548,0.24495,-2.3035,0.59702,-0.094153,0.3757,-0.74078,-0.11785,-0.402,0.33725,4.0266,0.08028,0.17177,-3.3879,3.1914,-0.24408,-0.25447,2.5255,-0.40113,-1.1742,-0.19371,1.0237,-0.4372,-0.19491,-0.16946,0.6631,4.6106,-0.41348,2.5168,-2.69,-0.54098,0.52966,-0.13057,-0.38549,-0.34229,0.63399,-0.24186,-0.86002,-0.53803,-0.089125,-0.072734,-0.05325,0.28169,2.7949,0.69944,-3.8318,-0.58444,-0.034159,-0.44924,-0.8101,0.26455,0.21932,-0.54134,-0.69739,0.86675,-0.080712,-0.16096,0.39738,-0.13989,0.046252,1
0.3486,0.51554,0.58869,-0.13426,1.909,0.22957,-2.7561,0.71758,-0.10185,0.422,-0.86737,-0.063231,-0.46851,0.40332,4.5068,0.13657,0.19168,-3.7586,3.5236,-0.30669,-0.34417,2.7688,-0.46405,-1.2656,-0.29048,1.0404,-0.47035,-0.17252,-0.1552,0.73166,4.8245,-0.46016,2.8907,-2.9241,-0.69286,0.50174,-0.12846,-0.35877,-0.36755,0.7432,-0.30406,-0.79432,-0.60558,-0.077379,-0.16758,-0.085913,0.45848,3.3158,0.74815,-4.0067,-0.65925,0.015117,-0.48852,-0.7559,0.39041,0.24141,-0.39296,-0.79274,0.89156,-0.03922,-0.40533,0.45759,-0.13444,-0.037271,1
0.28054,0.49718,0.62132,-0.16597,1.8186,0.24723,-2.6787,0.65203,-0.078886,0.44675,-0.80968,-0.094397,-0.40947,0.41479,4.2913,0.12632,0.18566,-3.6797,3.519,-0.32568,-0.3289,2.7566,-0.40186,-1.2586,-0.29832,1.0715,-0.50831,-0.18058,-0.17605,0.72898,4.8019,-0.42366,2.7704,-2.8689,-0.69327,0.51602,-0.14633,-0.33115,-0.3637,0.65949,-0.27284,-0.73521,-0.53886,-0.050088,-0.062723,-0.096048,0.42099,3.29,0.75149,-4.0189,-0.58265,0.016032,-0.45358,-0.73116,0.36781,0.20173,-0.46156,-0.73439,0.92705,-0.068891,-0.2841,0.42756,-0.16683,-0.065623,1
0.43711,0.54571,0.46047,-0.24083,1.668,0.28768,-2.2579,0.73996,-0.017985,0.36663,-0.77156,-0.12492,-0.56898,0.3052,4.0258,0.12098,0.1289,-3.4744,3.2843,-0.21855,-0.34998,2.4185,-0.428,-1.122,-0.30924,1.003,-0.45444,-0.2142,-0.10979,0.69508,4.2321,-0.50249,2.4524,-2.4972,-0.38698,0.65154,-0.20892,-0.25094,-0.31741,0.74601,-0.4007,-0.81529,-0.54302,0.0042887,-0.048843,-0.050002,0.36898,3.0131,0.74167,-3.4245,-0.56677,-0.24375,-0.43773,-0.84972,0.23719,0.31522,-0.31495,-0.72092,0.86282,-0.047501,-0.31034,0.34304,-0.23106,-7.9922e-05,1
0.32774,0.70095,0.74426,-0.29917,1.506,0.10565,-3.1716,0.60494,-0.14531,0.60513,-0.69972,-0.10504,-0.58217,0.30717,4.7264,0.12588,0.20652,-4.1767,3.6462,-0.33107,-0.27764,2.7113,-0.43443,-1.283,-0.25305,0.94855,-0.5676,-0.14658,-0.037754,0.65417,5.237,-0.58408,3.2902,-3.3115,-0.59352,0.37365,-0.32143,-0.26832,-0.5142,1.0954,-0.51395,-1.0089,-0.77273,-0.13424,-0.30618,-0.10259,0.23688,3.2996,0.91723,-4.2526,-0.85984,0.032283,-0.90247,-0.70911,0.30027,0.17742,-0.25818,-0.95746,0.81821,-0.032136,-0.3049,0.62177,-0.0097245,0.27072,1
0.3486,0.51554,0.58869,-0.13426,1.909,0.22957,-2.7561,0.71758,-0.10185,0.422,-0.86737,-0.063231,-0.46851,0.40332,4.5068,0.13657,0.19168,-3.7586,3.5236,-0.30669,-0.34417,2.7688,-0.46405,-1.2656,-0.29048,1.0404,-0.47035,-0.17252,-0.1552,0.73166,4.8245,-0.46016,2.8907,-2.9241,-0.69286,0.50174,-0.12846,-0.35877,-0.36755,0.7432,-0.30406,-0.79432,-0.60558,-0.077379,-0.16758,-0.085913,0.45848,3.3158,0.74815,-4.0067,-0.65925,0.015117,-0.48852,-0.7559,0.39041,0.24141,-0.39296,-0.79274,0.89156,-0.03922,-0.40533,0.45759,-0.13444,-0.037271,1
